app_id,vehicles_id,fits
12212507,500,0
12555360,182,0
11729353,580,1
11817982,32,1
12384042,869,0
12360633,1593,0
10929102,120,0
12380443,1055,0
11820619,289,1
12563485,181,1
12563636,1588,1
11190241,48,1
11387173,73,1
11883798,757,1
10977904,143,1
11543138,69,1
11169307,135,0
12545145,647,0
12554289,1477,0
11697484,525,1
11600803,238,1
12498600,765,0
12516399,593,0
11193098,537,1
12563633,1053,1
11513081,652,1
12565614,1458,0
12324576,1151,0
11824261,256,1
11868850,608,1
12465121,1201,0
11425096,179,0
12449156,102,0
12563485,796,1
11627290,348,1
11387081,35,1
12525080,1333,0
12443957,178,0
11774721,902,1
11786274,69,1
12452991,1058,0
12085688,633,0
11851353,40,1
11886027,1524,0
11768352,393,1
12472742,111,0
11886325,687,1
12424296,851,0
12096073,316,0
12530534,743,0
11859418,271,1
11670109,517,1
12272008,573,0
11325752,17,1
12016642,522,0
11791181,123,0
12562783,1278,0
12395031,113,0
11416046,517,1
12529411,1590,0
11776927,1411,0
11721343,875,1
12212739,478,0
11865853,467,1
12363612,1156,0
11677011,223,1
11821041,523,1
12565598,1408,0
12562348,50,1
11806396,271,1
11390622,675,1
12472486,54,0
11793528,1034,1
11868850,150,1
11468175,539,1
11678683,343,1
12418534,592,0
11793528,228,1
12531270,1060,0
11681003,72,1
12527889,1193,0
11922023,1331,0
10861505,100,1
10853447,257,1
11823023,357,1
12541715,1458,0
11998465,543,0
11683902,307,1
10994996,9,1
12556732,1384,0
12236600,1473,0
11581547,350,1
11726861,1340,0
12500076,23,0
11453284,30,1
12212809,1236,0
11102484,545,1
12451555,1579,0
11841598,196,1
11774721,535,1
12228519,902,0
12283964,1505,1
12403464,796,0
12519887,1190,0
12212630,1064,0
12491706,973,0
11841678,321,1
11865805,806,1
11962941,1385,0
11683820,51,1
12284033,882,1
11661258,592,1
12442576,838,0
11292696,172,1
11658463,1308,0
12515166,815,0
11867176,208,1
11868850,596,1
11774721,773,1
11335711,467,1
11329108,566,1
11713933,351,1
12562737,1275,0
12263430,990,0
12439647,668,0
12032131,1165,0
11883798,465,1
12295033,718,0
11705757,206,1
11037500,112,1
11600229,80,1
12563584,1501,0
12415024,270,0
11736141,991,1
12338862,347,0
12442784,1587,0
12522379,1610,0
11417906,248,0
11497045,191,1
12563437,603,0
11138288,271,1
11565778,50,1
11793528,946,1
11763862,25,1
10316664,134,1
11856422,960,1
11809438,779,1
11771328,663,1
11771346,76,1
12497359,1511,0
11614288,1025,1
11660507,278,1
12510297,503,0
12563263,836,0
11598845,710,1
11785891,896,1
11662359,598,1
11785205,196,1
12482025,1217,0
12034192,732,0
11856422,360,1
10856264,261,1
11664748,288,0
12416171,1424,0
11621090,207,1
11762221,252,1
11512413,335,1
12402178,1562,0
12375389,98,0
11470138,497,1
11567586,206,1
12404053,1352,0
12160127,1150,0
11851766,841,1
11190185,148,1
12321212,973,0
11725146,224,1
12018450,386,0
11720933,344,0
12316228,977,0
11840019,87,1
12399699,355,0
12469476,1044,0
12400560,279,0
11728475,1596,0
11715777,76,1
12046682,1497,0
10339460,544,0
12313430,750,0
12442977,802,0
11839370,6,1
11701843,609,1
12077126,451,0
12277159,555,0
12212628,328,0
11442326,1079,0
12563651,1588,1
12281983,1529,0
12459639,123,0
12094137,296,0
11539636,482,0
12487442,445,0
12284033,62,1
11726258,144,1
12409279,1348,0
12462433,1034,0
12279397,670,0
12537990,368,0
11745537,82,0
11868850,54,1
12542265,1081,0
11283073,644,1
11460985,626,1
12465848,1431,0
12383202,634,0
11627290,590,1
12428718,244,0
11882970,806,1
11609052,357,1
11682527,277,1
11603387,433,1
11612302,321,1
12562876,688,1
12042392,1334,0
11793528,274,1
11814595,45,1
11627113,191,0
11465492,950,1
12519252,630,0
11763862,161,1
11753788,50,1
12563640,1604,1
11454106,568,1
12417299,450,0
11918425,1162,0
12454774,310,0
11613383,894,0
11447873,166,1
10849279,69,1
11055043,112,0
11765549,6,1
12467061,102,0
12285435,218,1
12355157,769,0
11768931,1003,1
11814753,1036,1
11927889,1432,0
11334964,143,1
11527993,1002,1
11611623,828,1
12566487,248,0
12289669,516,0
12563641,1035,1
11774721,533,1
11844956,460,1
11785891,77,1
12310770,189,0
11865913,437,1
11254445,376,1
12378651,1555,0
12441794,587,0
11693529,222,1
11688287,574,1
11966815,1360,0
12507703,1517,0
11732747,998,0
11328844,130,1
11943440,796,0
11823023,587,1
11471633,603,1
11867880,50,1
11541549,807,1
12283915,11,1
11760636,63,1
12393310,1274,0
11098810,319,1
11441407,96,1
11856422,271,1
11865913,1222,0
12342255,1014,0
12490188,1214,0
12330824,88,0
12528688,1603,0
12443598,1172,0
11596397,534,1
11785891,514,1
12026996,1464,0
11460766,529,1
12512773,1424,0
11862184,321,1
12110657,233,0
11784876,207,1
11146416,280,1
12392157,416,0
12562311,50,1
12505145,82,0
12236802,467,0
12508967,885,0
12524345,597,0
12278841,1396,0
12223205,820,0
11399719,387,1
11880555,54,1
12331465,872,0
11698144,595,1
12127611,1261,0
12381177,1604,0
11679499,309,1
12476155,53,0
12562892,1535,0
12378799,24,0
12538488,763,0
12268499,647,0
11735626,659,0
11697484,610,1
11453586,206,1
11641519,664,1
11688205,45,1
12430383,532,0
11027188,401,1
12247188,1392,0
12308314,799,0
12563628,723,1
11763862,530,1
11490238,148,1
11695632,868,1
11855878,850,1
11693063,357,1
12490878,1285,0
11773615,62,1
12485753,1019,0
11636708,1434,0
10784483,1452,0
11485188,500,1
11689381,523,1
12554513,478,0
11358329,270,0
11861066,366,1
12435256,504,0
12517128,27,0
12426249,168,0
12507517,494,0
10311906,802,0
12456175,1090,0
12410712,1462,0
12361893,270,0
11785933,319,1
12343042,443,0
11546437,1247,0
12563491,642,1
11683880,125,1
12380864,692,0
12193732,9,0
12295935,261,0
12103217,1611,0
11881168,49,1
11008540,388,1
11382429,308,1
11683836,370,1
11772784,948,1
12563754,1310,0
11441488,59,1
12283991,227,1
12211983,670,0
11978940,593,0
12381182,369,0
11219412,544,0
11339319,51,1
12371441,889,0
11865812,176,1
11687505,389,1
11445424,89,1
11760960,150,1
11887618,387,1
12149293,1072,0
12329706,1541,0
12555746,775,0
12381788,16,0
12563454,785,1
11688196,118,1
11914665,1132,0
11088612,47,1
12563636,331,1
11190201,28,1
12530262,289,0
11788891,1312,0
11346038,278,1
12012677,777,0
12544849,1594,0
12543968,950,0
11585935,523,1
11407214,534,1
12124629,1032,0
12562833,48,1
12359241,1094,0
12389227,1168,0
11690315,518,1
11798418,164,1
11865690,50,1
11955867,493,0
12098876,1246,0
11190332,299,1
12118064,1555,0
11868258,195,1
12464960,443,0
11401233,1215,0
11785930,224,1
11917090,1109,0
11810689,1306,1
11294149,188,1
11325747,89,1
12410737,1244,0
11817951,12,1
11664374,529,1
12387071,426,0
12563553,625,1
12397041,196,0
12407526,1337,0
12544933,1257,0
11473865,1132,0
12387128,126,0
11617467,685,1
11490487,51,1
12448622,286,0
11816443,47,1
11731947,150,1
11175650,491,1
12339055,327,0
12467561,49,0
11774721,66,1
12563485,1561,1
11780634,9,1
11753808,50,1
12482931,365,0
12080933,125,0
12563480,474,1
11781664,473,1
11702057,393,1
11608058,60,1
10808248,248,1
10869480,1222,0
10861744,266,1
11097853,31,1
12563173,236,0
11660932,350,1
11672980,369,1
12437857,172,0
12381073,1501,0
11882563,523,1
11600222,172,1
10974499,98,1
11817987,77,1
12445134,288,0
11190185,659,1
11254812,1086,0
12564574,1197,0
11122296,517,1
11416919,398,0
12562316,1126,0
11370476,811,1
11401233,6,1
12547662,1317,0
12557447,1121,0
11781331,273,1
11190253,611,1
12507796,773,0
12472468,801,0
12466445,1028,0
12563628,71,1
11842605,143,1
12050741,373,0
11979133,295,0
11335662,408,1
12533015,511,0
12538033,674,0
12283991,228,1
11596610,188,1
11503104,238,1
12507976,1194,0
12469240,1263,0
12559631,301,0
11682544,277,1
12227748,464,0
11671879,492,1
12556997,222,0
11633835,50,1
12421200,782,0
11598223,312,1
11763862,1194,1
11485292,800,0
12307470,590,0
12442563,338,0
11780634,497,1
12545874,755,0
11625721,207,1
12416375,694,0
11774721,1134,1
11450690,474,1
12321552,638,0
11763862,358,1
12476755,1312,0
12376452,487,0
12375420,395,0
11328793,1246,0
12505050,1322,0
12481317,1396,0
12370051,1402,0
12521403,1434,0
11731727,238,1
11023042,115,0
11790746,836,1
11748963,1599,0
11785891,1269,1
12437537,1233,0
11471703,66,1
12563107,208,1
10853537,312,0
11807308,224,1
11596406,765,1
12448642,356,0
12530579,413,0
12397072,1033,0
12562625,321,1
11530811,166,1
12562568,1372,0
11624291,28,1
11069175,225,1
11495800,1193,0
12375150,13,0
11080079,186,1
12283915,1436,1
11190672,357,1
11430655,278,1
11817987,142,1
11682554,196,1
12498744,45,0
12563614,1586,1
12233375,399,0
12417194,1379,0
11368189,700,0
12150463,440,0
12285668,625,1
11840847,749,1
12279701,507,0
11533476,1004,1
12529304,625,0
12051148,820,0
11574121,56,1
11461125,791,1
12534633,443,0
11979320,869,0
12283991,279,1
11785680,342,1
11639139,295,1
12140188,1190,0
12542553,689,0
11867170,208,1
12286507,1367,0
11670782,24,1
12357697,1206,0
12087395,563,0
12478642,840,0
11731930,321,1
11685193,776,1
11699312,351,1
12563628,1449,1
12392557,323,0
12045530,1173,0
12555714,395,0
11682554,530,1
12283991,375,1
11774927,817,1
11135952,550,1
11618834,42,1
12449052,1547,0
11821993,187,1
11357233,497,1
11824956,274,1
12477553,285,0
11397583,520,1
11884242,1517,0
12551256,786,0
12512526,1242,0
12486468,1492,0
11712495,187,1
12547447,268,0
11143427,205,1
12527929,1067,0
11771304,393,1
12489769,594,0
12286203,309,0
11817987,274,1
11349485,47,1
10973209,126,1
11370955,819,1
12178110,962,0
12546207,879,0
12338201,982,0
11731923,416,1
12547967,1129,0
10318482,105,1
10610321,50,0
12464570,249,0
12509315,1512,0
12305194,1007,0
12267383,474,0
12537343,61,0
11539691,463,1
11859118,175,1
11748964,545,0
11365802,855,0
11445634,657,1
11038762,36,1
11190356,54,1
11784188,873,1
11487939,189,1
12054084,814,0
11868850,264,1
12424003,1375,0
11817987,148,1
12536120,1244,0
12412446,584,0
12457074,617,0
11563958,50,1
12562520,373,1
11567073,35,1
12436057,52,0
11684645,884,1
12312368,1216,0
12281940,135,0
11608070,811,1
11725037,339,0
12223322,1189,0
12378639,1474,0
11879080,62,1
12483624,1397,0
12351005,1566,0
11407956,207,1
12563651,1448,1
11606125,834,1
11682424,50,1
12369956,733,0
12563505,370,1
11841554,517,1
12563399,991,0
11382367,652,0
12065211,100,0
12287641,318,0
10296672,65,1
11424062,94,0
11484949,186,1
11190331,32,1
12319841,409,0
12548752,81,0
11853394,29,1
11223539,383,1
12244779,745,0
12381556,244,0
12527139,47,0
11600137,50,1
11813528,34,1
11790744,808,1
11152723,383,1
12088726,891,0
10319045,145,1
11457509,34,1
11555650,50,1
11539363,316,1
11812751,570,1
11673754,260,1
12283947,1028,1
11849925,574,1
11692942,76,1
11036693,742,0
11786575,142,1
12533252,340,0
12161679,306,0
12071584,475,0
11810768,710,1
12487387,1020,0
12122607,133,0
12251408,811,0
11550790,208,0
11627113,50,1
12524535,145,0
11837386,10,1
12466366,24,0
12364369,700,0
12539994,1424,0
11856824,90,1
11698144,189,1
11726165,273,1
11867235,1476,0
12512510,360,0
11780634,50,1
11844097,688,1
12324132,809,0
12017340,953,0
12453681,463,0
12368847,191,0
12377319,1469,0
11525908,834,1
12546011,502,0
11130648,34,0
12541813,1418,0
12546534,627,0
11779778,1078,0
11534696,523,1
12464612,172,0
11184551,83,1
11639214,204,1
11763862,1018,1
11648939,188,1
12379350,816,0
12202037,1058,0
11370941,46,1
11854239,90,1
12562962,90,1
12562859,523,1
12350217,979,0
12518856,1312,0
12563591,321,1
10878303,1422,0
11666797,699,0
12512979,638,0
12107281,1547,0
12415966,790,0
12427721,473,0
11538659,1008,1
12337013,1497,0
11845725,943,0
11036717,320,1
11633533,753,1
11357872,749,1
12263186,1119,0
11817987,1000,1
11462735,273,1
11864983,1075,1
11693537,223,1
12472027,757,0
11120540,571,1
11614891,455,1
12453397,660,0
11688539,762,0
12283915,1384,1
11714302,50,1
12562693,90,1
11893746,1365,0
12382039,153,0
12406924,741,0
12267448,1488,0
12513373,512,0
10977131,113,1
11688889,30,0
12416102,1524,0
11692458,184,0
11710428,659,1
12232074,825,0
11774721,372,1
12377294,184,0
11564709,1020,1
12327702,1136,0
11857595,667,0
12234007,144,0
11302591,345,1
11736342,367,0
11582049,321,1
11692942,543,1
12476253,1253,0
12397837,913,0
11683806,673,1
11779875,591,1
11535069,687,1
11762671,1179,0
11514574,277,1
12351936,593,0
11780634,383,1
11686817,1199,1
11679491,303,1
11598978,753,1
11763862,444,1
12493228,1613,0
10849248,69,1
12562433,54,1
11492345,186,1
12562678,357,1
11587586,919,0
12562834,48,1
11817987,443,1
11613386,155,1
11728627,6,1
11720715,112,1
11787976,50,1
12566624,921,0
11628636,393,1
12461096,1521,0
12546375,429,0
11372442,828,1
12136412,626,0
12565702,217,0
11871126,1393,1
11884242,335,1
12563640,502,1
11811065,47,1
11620154,132,1
12111844,1348,0
11494776,32,0
11688682,351,1
12477541,1117,0
11774721,551,1
12554315,1486,0
12506662,1515,0
11685802,518,1
11726254,194,1
12542400,558,0
11763862,538,1
11930701,543,0
11823023,53,1
12443068,1350,0
11629615,1434,0
11774927,1038,1
12563059,34,1
11713936,351,1
12259930,320,0
12260422,1406,0
11347906,1510,0
12545424,1483,0
12306419,679,0
12530214,690,0
12028580,818,0
11113364,1024,0
11593479,278,1
12283958,450,1
11844462,724,1
11788135,399,1
11416643,352,1
12466997,30,0
11038789,460,1
12532200,857,0
11451184,902,1
12380543,1034,0
11456221,360,1
11828993,529,1
12232838,1534,0
11484120,1149,0
11440519,1,1
12564544,442,0
11823023,81,1
11754965,59,1
12266152,808,0
11695959,260,1
11843429,519,1
12563636,1609,1
11866240,252,1
11854419,124,1
12468414,1218,0
12491661,1313,0
11819873,785,1
12482729,1111,0
11768325,1107,0
12354235,1294,0
11096441,321,1
10833655,141,1
12326899,1002,0
11158220,1337,0
11612373,357,1
12563636,460,1
11706719,375,1
11620786,981,0
12461824,238,0
11452676,357,1
12475771,286,0
11540055,189,1
11823023,352,1
11512135,84,1
11539409,259,1
12556699,1510,0
12262030,19,0
12425583,660,0
11175473,18,1
12550248,480,0
11043497,474,1
12543328,61,0
11785930,536,1
11732877,433,0
11537105,576,1
11596587,1057,1
12483281,1023,0
11798603,1130,0
11329155,175,1
11765549,83,1
11817872,239,1
11845072,47,1
11562505,118,0
12542980,1151,0
11465001,947,1
11782105,254,1
12483942,1077,0
12528345,9,0
11868957,1132,0
12308155,1544,0
12470307,788,0
11828993,73,1
12311759,62,0
12331119,330,0
12347305,804,0
11625126,134,1
12448765,329,0
11661903,273,1
12400195,1285,0
11498251,329,0
12429357,1232,0
11814702,570,1
11825296,238,1
10798488,1388,0
12567117,152,0
11329581,18,1
11869532,708,1
12526270,1548,0
12233144,1259,0
11150148,290,1
12499277,1170,0
10903453,242,1
12381719,966,0
11792913,603,1
11086096,143,1
11562442,1231,0
12536928,704,0
11360537,176,1
11293583,591,1
11599380,1254,0
12433171,476,0
11440525,62,1
12562374,599,0
11617675,843,0
12377696,896,0
10315887,600,0
12377134,1316,0
12563309,48,1
11883798,750,1
12200063,373,0
12389289,85,0
11859143,565,0
11604187,557,0
12535495,1471,0
10810823,10,1
12564837,222,0
11533775,218,1
12211093,905,0
12350612,180,0
11326086,81,1
12377271,242,0
12519929,1421,0
11734485,144,1
12328021,731,0
11639555,179,1
10527906,1453,0
12404164,1555,0
11551415,483,1
11357827,793,1
12474493,1295,0
11635709,756,1
11687666,418,1
12478835,1397,0
12550346,164,0
11774966,106,1
11450346,229,1
12283486,13,0
12383303,1286,0
12104452,829,0
11930691,1097,0
11637840,54,1
12557215,1293,0
11985971,991,0
12126393,1461,0
11846574,210,1
11660524,278,1
11426103,553,0
12250048,315,0
12506155,1608,0
12324738,1061,0
12563639,1603,1
11703231,307,0
11848827,139,1
12537671,198,0
12241876,84,0
11539279,126,1
11817281,576,1
11283012,1450,0
11969516,833,0
12563412,206,1
11471716,537,1
12251327,519,0
12470611,1288,0
11774927,530,1
12062715,468,0
11076299,224,1
10977857,308,1
12240975,785,0
12441891,1186,0
11841973,710,1
12567299,783,0
11823004,96,1
11733698,194,1
12424680,1227,0
12337165,1591,0
11678137,14,1
11422446,1232,0
12236770,181,0
11765549,870,1
12285152,336,0
12563289,48,1
11072757,179,1
12498889,1384,0
12563157,34,1
11587529,59,1
12067840,1419,0
12395209,860,0
11867184,208,1
11209563,83,1
12563485,1415,1
11357220,151,1
12283991,231,1
11445427,352,1
11222808,179,1
12241334,1260,0
12563636,639,1
12303078,1071,0
12290111,785,0
12235407,453,0
11264615,195,0
11656524,1377,0
11634688,59,1
11629993,264,1
12488257,1368,0
11122278,47,1
11627041,206,1
11587586,687,1
12507508,228,0
12499421,1266,0
11725107,415,0
12563491,1571,1
11882472,62,1
11697484,56,1
11319226,990,0
11878755,363,1
12562985,1024,1
12554239,1051,0
11770650,305,1
11793528,249,1
11692942,393,1
11729156,254,1
12080947,642,0
12501222,312,0
11790703,244,1
12467363,82,0
11069185,225,1
12489983,813,0
11610847,71,1
12529048,1039,0
10853391,257,1
12349761,1397,0
11774721,903,1
11357214,189,1
12308854,973,0
12353083,1589,0
12562609,1247,0
12563251,821,0
11936900,1219,0
12536313,280,0
10975968,323,1
12563720,531,0
12493189,743,0
11764249,130,1
12242613,798,0
12392281,913,0
10328713,156,1
11765549,90,1
11478250,956,1
11770517,50,1
11620045,252,1
12402442,1607,0
11817987,254,1
12473468,465,0
11700156,46,1
12526450,292,0
11478250,553,1
12198733,1251,0
12410500,1007,0
12367778,610,0
11776462,1194,1
11616797,590,1
12150092,1534,0
11721937,363,1
12341224,798,0
11869975,172,1
11598140,59,1
10312344,136,1
12368963,512,0
11765549,1138,1
10826024,249,1
12508868,287,0
11868850,76,1
11773595,62,1
12108643,229,0
11882590,1057,0
12489725,849,0
11790748,1296,1
12562329,50,1
12367850,644,0
12563636,111,1
11856422,1252,1
12434658,997,0
11780634,533,1
11687674,1340,0
11441407,35,1
11332445,339,0
11767446,585,1
11549024,889,1
12483624,941,0
12563651,1015,1
12283915,1371,1
12388369,1193,0
11596570,573,1
11390581,203,1
11525905,834,1
12507639,822,0
12302091,621,0
11817951,16,1
12555765,408,0
12507707,1311,0
12566086,657,0
12525092,1381,0
11835289,175,1
11969546,1166,0
11028485,430,1
10336644,639,0
12548008,1443,0
12404348,733,0
12418699,676,0
11682548,615,1
12566779,849,0
11748185,839,1
11791167,50,1
11844500,26,0
12524346,57,0
11835739,62,1
12473399,1168,0
12465194,92,0
12452040,982,0
12346736,1545,0
11680145,242,1
11513081,92,1
11691272,683,0
12563639,537,1
12429006,1322,0
12471140,1480,0
12553574,451,0
11772798,899,1
12527489,1575,0
12490427,1549,0
12284379,400,1
12358438,879,0
12393134,209,0
11360537,178,1
12277496,869,0
11876323,116,0
12544684,1593,0
11793528,299,1
12192852,240,0
11798398,301,1
11767086,357,1
12540523,589,0
12381822,1524,0
11562279,18,1
12513411,56,0
11190722,6,1
12422979,1035,0
11634163,50,1
12405879,1095,0
12562590,62,1
10483393,162,1
12451629,901,0
11864109,278,1
12449143,550,0
11785933,500,1
12382689,941,0
11525912,848,0
12502184,349,0
11380224,836,1
11780634,308,1
11774927,539,1
11623713,499,1
11555919,51,1
11359990,224,1
12541585,1014,0
12478734,243,0
11465511,420,1
11407218,473,1
11811065,1467,0
12516997,305,0
12397752,1223,0
12441725,262,0
11841963,14,1
12233205,1423,0
11397061,517,1
11612096,47,1
11143343,273,1
12463110,332,0
12284379,463,1
12543470,1295,0
11765549,87,1
12549728,729,0
11084768,411,1
11876843,1325,1
12199698,856,1
12283928,1015,1
12137408,799,0
12483609,1214,0
11441488,32,1
11325437,9,0
11562485,69,1
12563048,103,0
12424963,442,0
12099121,310,0
12193483,570,0
11569230,203,1
12549050,1076,0
11785891,49,1
12534499,742,0
11661199,823,1
11682789,701,1
12372620,1239,0
11780634,76,1
11727228,271,1
12204028,78,0
12251431,801,0
12563480,1079,1
12563112,1161,0
11561591,887,1
11699191,61,1
12455405,397,0
11617639,474,1
11272363,894,0
12046268,1145,0
12054977,1139,0
12436751,1260,0
10358062,165,1
12207988,745,0
12532394,1169,0
11774927,890,1
11261157,214,1
11455299,51,1
11552796,49,1
12511861,722,0
12417701,584,0
12305135,115,0
12330322,875,0
12426012,908,0
12283991,962,1
12464306,401,0
12462247,910,0
10165485,10,1
11100492,175,1
11254803,362,1
10441135,1345,0
12200165,73,1
11718600,367,1
11329089,144,1
10445845,1181,0
12366333,1235,0
11781057,1321,1
12443768,570,0
12551369,35,0
12403637,76,0
12553335,1439,0
12562720,278,1
12497392,1095,0
11850359,210,1
12364846,932,0
11815346,71,1
12460445,888,0
11785212,1157,1
11557982,91,0
11624906,109,1
11777126,763,0
12428141,1140,0
11891885,591,0
12346168,1508,0
12487872,314,0
11603323,664,1
12377209,1037,0
11880727,757,1
11460985,581,1
12456136,802,0
11513240,147,1
12381455,721,0
12506118,1295,0
12283991,1027,1
11879080,50,1
11799147,50,1
12119967,1118,0
11886147,816,1
12562406,317,0
11612165,1157,0
11281980,46,1
11472742,175,1
11337864,565,1
11799763,150,1
12481549,622,0
12222017,704,0
12273831,791,0
10856295,748,0
11502099,295,0
11964791,1348,0
11590225,185,1
11633316,695,0
12442587,635,0
11190176,73,1
11681907,407,1
12563651,1314,1
11980376,1584,0
11861544,571,1
11038823,223,1
11319155,49,1
12516635,67,0
12458196,1276,0
12383152,1068,0
11705731,711,1
12562885,729,0
11612355,375,1
12563067,48,0
11750831,839,1
11611554,545,1
11629833,53,1
11866054,1396,1
11630616,1335,0
11449872,638,1
12209580,1228,0
11478803,1496,0
11613379,590,1
12381685,175,0
12538136,374,0
11827399,467,1
11718640,74,0
12377337,825,0
12309735,1605,0
12563485,384,1
12509366,75,0
12388793,500,0
11484209,226,1
12447103,1255,0
12541963,726,0
11860201,361,1
11771318,87,1
12004162,1578,0
12509103,1515,0
11985982,1033,0
11539334,704,0
12493654,620,0
12566819,275,0
12285300,47,1
12442832,1608,0
11374130,14,1
11632276,1584,0
12301259,1225,0
12371281,1217,0
12499360,719,0
11037529,54,1
11798731,28,1
12550159,1063,0
12463573,1128,0
12284861,421,0
12021360,4,0
12192565,490,0
12564575,545,0
12435561,1529,0
12240482,1552,0
11823159,573,1
11775874,27,1
11840847,268,1
11858506,689,1
11738594,357,1
11785891,1194,1
11536373,179,1
12410693,225,0
12564669,1189,0
11674705,210,1
12380819,1369,0
12483287,158,0
12485069,61,0
12562651,561,1
11812788,814,1
11728085,588,1
11197060,35,1
12117145,339,0
12430013,967,0
11360540,1138,0
12465135,713,0
11612386,226,1
12286632,884,1
11190146,148,1
11143343,607,1
12537479,56,0
11854956,6,1
12437584,1216,0
11465395,854,0
11881356,12,1
12488650,1561,0
11817987,237,1
11823023,393,1
12163156,1367,0
11244365,29,1
12381707,1481,0
11785454,574,0
11169360,648,1
12446225,343,0
11841070,62,1
12292813,814,0
12398157,616,0
11069182,176,1
12452698,95,0
12455302,727,0
11844956,83,1
11202818,383,1
11781057,238,1
11945122,770,0
12552958,1507,0
11450791,1006,1
11866054,139,1
10267068,42,1
11500785,7,1
11084765,1433,0
11789097,175,1
12154951,1494,0
11313685,557,1
11611543,727,0
12366381,849,0
12543869,65,0
11360456,175,1
12284867,721,1
12005762,5,0
12505152,1356,0
12552341,60,0
11882970,750,1
12246282,1115,0
11439743,1540,0
12203228,1429,0
11992839,561,0
11448407,357,1
12563641,1445,1
11679499,727,1
11458038,566,1
11633800,83,0
11856422,999,1
11544011,62,1
12465836,675,0
11850184,894,1
12282151,984,0
12435433,1598,0
12524080,310,0
12543492,285,0
12383680,387,0
11841986,777,0
12489277,1027,0
11688542,130,1
12371903,233,0
11721946,370,1
12525124,185,0
12519518,350,0
11441407,607,1
12515135,1435,0
11627260,49,1
12203786,661,0
12563563,206,1
12528210,805,0
11759127,196,1
11614277,730,0
12266123,937,0
12452762,219,0
11765549,162,1
12321236,727,0
11763862,1176,1
11699197,60,1
12378531,8,0
11538552,194,1
12545461,146,0
11692942,893,1
11823159,462,1
11480122,804,1
11143343,300,1
12255415,1343,0
12323266,954,0
11737021,203,1
11773612,62,1
11599301,278,1
12435415,229,0
11730859,524,1
11441488,354,1
12524499,1286,0
11859828,153,1
12548137,960,0
11817281,1088,1
11817974,224,1
11534453,278,1
12516654,803,0
11730369,353,0
12060444,142,0
12461954,1216,0
11847004,423,0
12563651,996,1
11627089,441,0
11366958,559,1
12562486,278,1
12562379,370,1
12281817,487,0
12497374,913,0
10483419,77,0
11838664,17,1
11785891,1268,1
12562601,199,0
12253764,338,0
11329579,994,0
11706727,237,1
12381208,571,0
12285148,972,1
11819311,1199,1
11630842,571,1
12202928,1157,0
11485451,266,1
12497482,963,0
10911549,150,1
10930243,251,1
11683878,1399,0
11565491,224,1
11989632,1433,0
11386748,840,1
12562464,278,1
12543391,551,0
11867146,50,1
11636703,351,1
11817842,162,1
11190185,82,1
11864543,889,1
12169412,48,0
12416147,223,0
11277688,1453,0
12539027,860,0
12094199,1368,0
12426741,178,0
11527305,771,1
12537343,472,0
11661199,822,1
11796679,679,1
12413048,873,0
11193096,720,0
11137895,583,1
11836367,629,0
12414546,1135,0
11855878,228,1
11407185,706,1
12248238,217,0
12562815,62,1
11611499,34,1
12360867,129,0
12418537,1612,0
12125914,1309,0
12234656,1005,0
12520996,367,0
11329110,608,1
12449084,726,0
11830171,34,1
11823023,841,1
12566965,901,0
12512312,119,0
12287105,1421,0
12098519,1181,0
12443739,282,0
11868850,443,1
12283915,30,1
10741912,104,1
11802462,352,1
11743490,1590,0
12501640,528,0
11760633,204,1
12524429,328,0
12168831,118,0
12458425,880,0
11448905,25,1
11721948,62,1
11184498,283,1
11854191,62,1
10429729,727,0
11859924,452,1
11838121,223,1
12434561,1144,0
11941080,1344,0
11624284,37,1
11739881,313,0
12344420,1307,0
11122240,570,1
12524407,438,0
12533984,620,0
11445634,203,1
11868850,499,1
12425782,1000,0
11485233,646,1
11616745,90,1
12356372,17,0
12073418,475,0
12562630,321,1
12265617,22,0
11752278,134,0
12538050,1446,0
11538870,211,1
12563351,163,1
11853772,144,1
12026841,580,0
12381444,1400,0
11967103,795,0
11774721,25,1
12332163,1278,0
11763862,526,1
11708644,568,1
12536196,1608,0
12563385,206,1
12376491,664,0
12562564,166,1
12556388,310,0
11720128,370,1
11190367,35,1
12546785,162,0
12089840,14,0
11611516,904,0
11448905,906,1
12539230,512,0
12441834,454,0
11445427,585,1
12479310,508,0
11285662,12,1
12099585,728,0
11167561,191,1
12563185,90,1
10272255,49,1
11986007,1496,0
12263387,429,0
11703885,60,1
12370020,1289,0
11075672,514,1
12184097,1210,0
12505442,838,0
12563641,246,1
11689360,383,1
11773537,319,1
11779063,804,1
12558170,641,0
12556907,661,0
11770687,589,1
11599413,312,1
12186061,509,0
12311425,99,0
12475753,192,0
12547287,953,0
11697522,7,1
12186341,1180,0
11610235,321,1
12555962,187,0
12563339,163,1
11371598,58,1
12502491,840,0
11599146,679,1
12264184,663,0
10990171,362,1
11921252,1320,0
12126788,268,0
11407953,207,1
12375483,731,0
12477149,749,0
12377187,1295,0
11327683,47,1
11548993,542,0
10901520,224,1
11887622,1020,1
12563316,688,1
11604803,113,1
12411914,7,0
11802833,539,1
11763083,1428,0
12417846,1388,0
12563641,1602,1
11683900,600,1
12387081,1268,0
11448905,530,1
11820775,196,1
12290994,614,0
12381959,624,0
12250682,770,0
12550044,1524,0
12531545,579,0
